dilemma_id,mode,variable_values,consensus,unique_choices,n_models
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,3,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""minimalist, concise speech style"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""confused"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,3
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,3
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""enthusiastically"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",True,1,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""hostile"", ""{PARTICIPANT_NAME}"": ""Svetlana"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Elara"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're not understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Jamal"", ""{UNDERSTOOD_LEVEL}"": ""they're understood with difficulty""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's clearly understood""}",False,2,4
ca78c9da-05e1-4dd4-a5d9-bcbcf34c791a,action,"{""{COMMUNICATION_STYLE}"": ""standard grammar with strong accent"", ""{CROWD_RESPONSE}"": ""indifferently"", ""{PARTICIPANT_NAME}"": ""Raj"", ""{UNDERSTOOD_LEVEL}"": ""she's somewhat understood""}",False,2,4
